hangul_word,num_hanja,hanja_word
고,211,"['估', '侤', '僱', '凅', '刳', '勂', '叝', '古', '叩', '吿', '告', '呱', '咕', '哌', '固', '圐', '堌', '塙', '夃', '姑', '婟', '嫴', '孤', '尻', '崓', '崮', '嵪', '库', '庫', '怘', '拷', '挎', '搞', '攷', '故', '敲', '暠', '杲', '枯', '柧', '栲', '桍', '棝', '楛', '槀', '槁', '槔', '槹', '橭', '橰', '檺', '櫜', '沽', '泒', '洘', '滜', '烤', '焸', '煰', '燺', '牯', '狜', '痼', '瘔', '皋', '皐', '皷', '盬', '睾', '瞽', '祮', '祰', '祻', '禞', '秙', '稁', '稒', '稾', '稿', '笟', '筶', '箍', '箛', '篐', '篙', '糕', '絝', '绔', '罛', '罟', '羔', '羖', '羙', '翱', '翶', '翺', '考', '股', '胍', '胯', '膏', '臌', '臯', '苦', '苽', '菇', '菒', '菰', '薣', '薧', '藁', '藳', '蛄', '蛊', '蛌', '蠱', '袴', '裤', '褲', '觚', '詁', '誥', '诂', '诰', '跍', '軱', '軲', '轱', '辜', '郀', '郜', '酤', '鈲', '鈷', '銬', '鋯', '錮', '钴', '铐', '锆', '锢', '雇', '靠', '韟', '顧', '顾', '餻', '骷', '高', '髙', '髚', '髛', '鮕', '鮳', '鯌', '鯝', '鲓', '鲴', '鴣', '鷎', '鷱', '鸪', '鼓', '鼔', '鼛', '㑬', '㓬', '㕝', '㗝', '㘼', '㚉', '㚖', '㛈', '㟸', '㣨', '㤒', '㧽', '㪣', '㰏', '㱠', '㴌', '㸆', '㼋', '㼥', '㽽', '㾸', '㿁', '䀇', '䀦', '䆁', '䇢', '䉉', '䉐', '䍛', '䎋', '䐻', '䑩', '䓘', '䓢', '䔌', '䔯', '䚌', '䜂', '䣗', '䧸', '䫧', '䭅', '䯌', '䯨', '䯪', '䯻']"
주,204,"['丟', '丢', '丶', '主', '伷', '住', '侏', '侜', '俦', '做', '儔', '冑', '凑', '厨', '厾', '周', '呪', '咒', '咮', '唒', '喌', '嗾', '噣', '嚋', '壴', '奏', '妵', '姝', '婤', '宔', '宙', '尌', '嵀', '州', '帱', '幬', '幮', '廚', '徟', '怞', '懤', '拄', '揍', '斢', '昼', '晝', '晭', '朱', '柱', '株', '椆', '楱', '樦', '橱', '櫉', '櫥', '殶', '注', '洀', '洲', '淍', '湊', '澍', '炷', '炿', '烐', '燽', '犨', '犫', '珘', '珠', '畴', '疇', '疛', '疰', '皗', '盩', '矪', '砫', '硃', '祩', '秼', '筹', '籀', '籌', '籒', '粙', '紂', '紬', '紸', '絑', '綢', '纣', '绸', '罜', '肘', '胄', '腠', '舟', '菗', '葄', '蔟', '薵', '蛀', '蛛', '蟕', '蟵', '袾', '裯', '註', '詋', '誅', '譸', '诛', '诪', '賙', '赒', '走', '赱', '趎', '跓', '跦', '踌', '蹰', '躊', '躕', '軴', '輈', '輖', '輳', '辀', '辏', '逎', '週', '遒', '邾', '郮', '酎', '酒', '鉒', '銂', '銩', '鋳', '鑄', '铥', '铸', '霌', '霔', '飳', '馵', '駐', '駯', '駲', '騆', '驻', '鮢', '鯐', '鴸', '鵃', '鸼', '麈', '黈', '鼄', '㔿', '㕀', '㕏', '㕑', '㖄', '㞫', '㡡', '㤽', '㦞', '㦵', '㧣', '㫶', '㴤', '㴻', '㹥', '㺛', '㿒', '㿧', '䇠', '䈙', '䊘', '䌧', '䌷', '䎇', '䎷', '䎻', '䏭', '䓓', '䓟', '䖞', '䛆', '䝬', '䟞', '䠫', '䣭', '䧓', '䩜', '䪒', '䲖', '䲤', '䶇']"
도,199,"['倒', '凃', '刀', '刂', '到', '匋', '叨', '咷', '唋', '啕', '喥', '嘟', '噵', '図', '图', '圖', '圗', '堵', '塗', '壔', '夲', '嫍', '导', '導', '屠', '屶', '岛', '島', '峹', '嵞', '嶀', '嶋', '嶌', '嶹', '帾', '幍', '度', '庩', '廜', '弢', '徒', '忉', '悼', '慆', '挑', '捈', '捣', '捯', '掉', '掏', '搗', '搯', '擣', '旫', '暏', '朷', '桃', '梌', '梼', '棹', '椡', '槄', '槅', '槝', '檤', '檮', '櫂', '氘', '洮', '涂', '涛', '淘', '渡', '滔', '潳', '濤', '焘', '熖', '燾', '琽', '瑫', '瓙', '瘏', '盗', '盜', '睹', '祷', '祹', '禂', '禱', '稌', '稲', '稻', '筡', '綯', '縚', '绹', '翿', '舠', '艔', '荼', '菟', '菿', '萄', '蒤', '蓞', '虭', '蜪', '衜', '衟', '裪', '覩', '詜', '謟', '賭', '赌', '跳', '跿', '蹈', '軇', '迯', '逃', '途', '道', '都', '酴', '醄', '醏', '釖', '鋾', '鍍', '镀', '闍', '阇', '陦', '陶', '隝', '隯', '靯', '鞀', '鞉', '鞱', '韜', '韬', '飸', '饀', '饕', '馟', '駼', '騊', '魛', '鱽', '鳭', '鵌', '鷋', '鷵', '鼗', '﨩', '㞵', '㠀', '㢭', '㧅', '㨶', '㫞', '㬸', '㭸', '㴞', '㷹', '㸓', '㹗', '㻌', '㻬', '㻯', '䀞', '䀾', '䂽', '䄻', '䅷', '䆃', '䈱', '䊭', '䌦', '䑬', '䑲', '䖘', '䛬', '䞮', '䟻', '䣄', '䣝', '䤾', '䩣', '䩲', '䬞', '䬢', '䬭', '䮻', '䳜', '䵚']"
호,198,"['乊', '乎', '乕', '互', '傐', '儫', '冱', '冴', '号', '呼', '哠', '唬', '喖', '嗥', '嘑', '嘷', '噑', '嚎', '垀', '壕', '壶', '壷', '壺', '夰', '好', '媩', '嫭', '嫮', '岵', '峼', '帍', '弖', '弧', '怙', '恏', '悎', '戶', '户', '戸', '戽', '扈', '护', '摢', '昈', '昊', '昦', '晧', '暤', '暭', '曍', '枑', '枦', '椃', '楜', '槴', '歑', '毫', '沍', '沪', '泘', '浩', '淏', '湖', '滈', '滬', '滸', '滹', '澔', '濠', '濩', '瀥', '灏', '灝', '烀', '煳', '熩', '犒', '狐', '猢', '猲', '獆', '獋', '獔', '琥', '瑚', '瓠', '瓳', '皓', '皜', '皞', '皡', '皥', '祜', '箎', '箶', '簄', '籇', '粐', '糊', '綔', '縞', '缟', '聕', '胡', '舮', '芦', '苸', '萀', '葫', '蒿', '蔰', '薃', '薅', '藃', '虍', '虎', '虖', '虝', '號', '蝴', '蠔', '衚', '謼', '護', '譹', '豪', '軤', '轷', '鄗', '鄠', '醐', '鈩', '錿', '鍸', '鎬', '镐', '雐', '雽', '頀', '顥', '颢', '餬', '鬍', '魱', '鯱', '鰗', '鰝', '鳸', '鶘', '鶦', '鹕', '㕆', '㗅', '㙱', '㚏', '㚪', '㚼', '㝀', '㞻', '㠙', '㣗', '㦆', '㦿', '㨭', '㩝', '㬔', '㬶', '㯛', '㵆', '㸦', '㾰', '䇘', '䉿', '䊀', '䊺', '䋀', '䋆', '䎁', '䐧', '䒵', '䕶', '䗂', '䚽', '䜰', '䝞', '䝥', '䠒', '䤣', '䧚', '䧫', '䨼', '䩴', '䪽', '䭌', '䭍', '䯫', '䰧', '䴣']"
경,197,"['京', '亰', '俓', '倞', '倾', '傹', '傾', '儆', '儝', '冂', '冋', '冏', '刭', '剄', '剠', '劲', '勁', '勍', '卿', '哽', '囧', '坕', '坙', '坰', '埂', '埛', '境', '婛', '峺', '巠', '幜', '庆', '庚', '庼', '廎', '弪', '弳', '径', '徑', '惸', '慶', '憬', '憼', '扃', '挭', '挳', '掶', '摼', '擎', '擏', '敬', '景', '暻', '曔', '更', '桱', '梗', '棾', '椩', '樈', '橩', '檠', '檾', '櫦', '殌', '氢', '氫', '泾', '浭', '涇', '滰', '漀', '澃', '炅', '烃', '烱', '烴', '焭', '焿', '煚', '煛', '煢', '熲', '燛', '燝', '牼', '狅', '猄', '獍', '琼', '璚', '璟', '璥', '瓊', '畊', '痉', '痙', '睘', '瞏', '硬', '磬', '竞', '竟', '競', '竸', '絅', '経', '綆', '經', '綗', '经', '绠', '罄', '耕', '耿', '胫', '脛', '苘', '茎', '茕', '莄', '莖', '菮', '葝', '藑', '蘏', '蟼', '褧', '誙', '誩', '謦', '警', '赹', '踁', '軽', '輕', '轻', '迳', '逕', '郠', '鍄', '鏡', '鑋', '镜', '鞕', '頃', '頚', '頸', '顈', '顷', '颈', '颎', '駉', '駫', '驚', '骾', '鯁', '鯨', '鲠', '鲸', '鵛', '鶁', '鶊', '鹒', '麖', '麠', '黥', '㒌', '㓏', '㜔', '㢣', '㤯', '㩩', '㪅', '㬌', '㯋', '㯳', '㷀', '㷡', '㷫', '㹩', '㹵', '㹹', '㼇', '㾘', '䃄', '䋁', '䌄', '䌹', '䔔', '䔛', '䜘', '䪫', '䮐', '䯧', '䲔', '䵞']"
추,197,"['侴', '僦', '僽', '刍', '吜', '啾', '坠', '埾', '墜', '娵', '媝', '媰', '寉', '尴', '尷', '崷', '帚', '惆', '憱', '抽', '捶', '推', '掫', '揂', '揪', '揫', '搊', '搥', '枢', '棰', '棷', '棸', '椎', '楸', '榋', '樞', '橻', '殠', '沝', '渞', '湫', '湬', '湭', '溴', '煪', '煼', '犓', '甀', '甃', '瘳', '皱', '皺', '睭', '瞅', '矁', '硾', '礈', '秋', '秌', '穐', '箃', '箒', '箠', '篍', '篘', '簉', '籕', '緅', '緧', '縋', '縐', '绉', '缒', '膇', '芻', '菆', '菷', '萑', '萩', '蒭', '藲', '蝵', '蟗', '蠤', '觕', '諈', '諏', '诹', '貙', '趋', '趍', '趥', '趨', '追', '遚', '邹', '郰', '鄒', '鄹', '酋', '醔', '醜', '錐', '錗', '錘', '鎚', '鑆', '锤', '锥', '陬', '隹', '雏', '雛', '鞦', '鞧', '顀', '駎', '騅', '騶', '驺', '骓', '鬌', '鬏', '魋', '鯞', '鯫', '鰌', '鰍', '鱃', '鲰', '鳅', '鵻', '鶖', '鶵', '鹙', '麁', '麄', '麤', '黀', '齱', '齺', '龝', '㑇', '㑳', '㔌', '㖩', '㗓', '㗙', '㛀', '㠇', '㥢', '㨨', '㩅', '㩆', '㩾', '㭰', '㮅', '㮲', '㰎', '㵵', '㷃', '㷕', '㻓', '㼙', '㾭', '㾽', '㿷', '䀺', '䅢', '䅳', '䆋', '䆶', '䇬', '䋓', '䋘', '䋺', '䎿', '䐍', '䐐', '䐢', '䑼', '䔏', '䜴', '䝒', '䝙', '䠓', '䣯', '䦌', '䨂', '䨨', '䪮', '䮔', '䱦', '䲡', '䳡', '䵸', '䶆']"
제,195,"['亝', '侪', '俤', '偍', '偙', '傺', '僀', '儕', '制', '剂', '剤', '劑', '厗', '哜', '啼', '嗁', '嚌', '埞', '堤', '姼', '娣', '媂', '媞', '帝', '弟', '徲', '怟', '悌', '惿', '慸', '憏', '懠', '挤', '提', '摕', '擠', '斉', '斊', '栬', '梊', '梯', '櫅', '泲', '济', '淛', '済', '渧', '滛', '漈', '漽', '濟', '焍', '狾', '猘', '珶', '瑅', '璾', '癠', '睇', '睼', '碮', '碲', '磾', '祭', '禔', '禵', '稊', '穄', '穧', '第', '綈', '緹', '绨', '缇', '罤', '脐', '腣', '臍', '艩', '苐', '荠', '萕', '蒢', '蕛', '薺', '虀', '蛴', '蝭', '蠐', '袃', '裚', '製', '褆', '諸', '謕', '诸', '趧', '跻', '踶', '蹄', '蹏', '躋', '醍', '銻', '鍗', '鑇', '锑', '际', '除', '隄', '際', '隮', '霁', '霽', '鞮', '韲', '題', '题', '騠', '鮆', '鮧', '鮷', '鯯', '鯷', '鰶', '鱭', '鲚', '鳀', '鴺', '鵜', '鶗', '鶙', '鹈', '麡', '齊', '齌', '齏', '齐', '齑', '㐧', '㑪', '㖒', '㗣', '㝂', '㣢', '㨈', '㨹', '㫼', '㴉', '㸄', '㼵', '䀸', '䂑', '䃅', '䄞', '䄢', '䄺', '䅠', '䇽', '䍤', '䎺', '䏲', '䐎', '䐡', '䑭', '䑯', '䔶', '䖙', '䚣', '䛱', '䜞', '䠁', '䢑', '䧑', '䨑', '䨖', '䩘', '䩚', '䪠', '䪡', '䪢', '䪣', '䬫', '䬾', '䭁', '䮺', '䰏', '䱥', '䱨', '䱱', '䶍', '䶑', '䶒', '䶓', '䶩']"
이,192,"['乁', '二', '以', '伊', '伿', '佁', '佴', '侇', '侕', '儞', '刵', '匜', '咡', '咦', '咿', '圯', '坨', '夷', '姨', '媐', '宧', '尒', '尓', '尔', '峏', '峓', '崺', '已', '巸', '廙', '异', '弍', '弐', '弛', '弬', '彛', '彜', '彝', '彞', '怡', '恞', '扅', '攺', '敡', '暆', '杝', '枱', '柂', '栭', '栮', '桋', '椸', '樲', '歋', '殔', '毦', '洏', '洟', '洢', '洱', '潩', '熪', '爾', '狏', '珆', '珥', '瓵', '痍', '眙', '眤', '眱', '眲', '移', '笖', '箷', '簃', '粫', '綛', '羠', '羡', '而', '耳', '聏', '肄', '肔', '胣', '胰', '胹', '苡', '苢', '荋', '荑', '薾', '蛜', '蛦', '螔', '衈', '衪', '袘', '袲', '袻', '訑', '詑', '詒', '誀', '謻', '诒', '貤', '貮', '貳', '貽', '贰', '贻', '趰', '跠', '輀', '轜', '迆', '迤', '迩', '迱', '迻', '邇', '酏', '鉯', '鉺', '铒', '陑', '隭', '隶', '頉', '頤', '頥', '顊', '颐', '飴', '餌', '饴', '饵', '駬', '髵', '鮞', '鲕', '鴯', '鶍', '鸸', '黟', '㐌', '㑆', '㑥', '㒃', '㕥', '㖇', '㛅', '㛋', '㜇', '㠯', '㢮', '㢽', '㣇', '㥴', '㦾', '㧠', '㮕', '㯩', '㰘', '㰝', '㰻', '㴣', '㹫', '㺿', '㼢', '䄬', '䋙', '䌺', '䎟', '䎠', '䎶', '䏪', '䔟', '䔬', '䙹', '䛂', '䝯', '䞅', '䣵', '䧅', '䩟', '䬁', '䬮', '䮊', '䱌']"
자,187,"['仔', '兹', '刺', '刾', '吇', '呰', '呲', '咨', '啙', '啫', '嗞', '垐', '塖', '姉', '姊', '姕', '姿', '嬨', '子', '孖', '字', '孜', '孳', '孶', '宱', '嵫', '庛', '恣', '慈', '扻', '朿', '杍', '柘', '栥', '榨', '樜', '橴', '毑', '泚', '溂', '溠', '滋', '澬', '濨', '炙', '煑', '煮', '熫', '牸', '玆', '玼', '珁', '瓷', '甆', '疵', '痄', '眥', '眦', '矷', '磁', '礠', '禌', '秄', '秭', '秶', '稵', '笫', '籽', '粢', '糍', '紫', '緕', '纃', '者', '耔', '胏', '胔', '胾', '自', '芓', '茈', '茊', '茡', '茨', '茲', '莿', '蔗', '薋', '藉', '虸', '蚝', '蛓', '螆', '蟅', '蠀', '觜', '訾', '訿', '諮', '谘', '貲', '資', '赀', '资', '赭', '赼', '趀', '趑', '趦', '鄑', '醡', '鈭', '鋅', '鎡', '锌', '镃', '雌', '頾', '頿', '飷', '飺', '餈', '骴', '髊', '髭', '鮓', '鮺', '鰦', '鲊', '鲝', '鴜', '鶿', '鷀', '鷓', '鹚', '鹧', '鼒', '齍', '㑑', '㓨', '㖢', '㘂', '㘞', '㘹', '㚗', '㜽', '㠿', '㢀', '㤵', '㧗', '㧘', '㪥', '㫮', '㰣', '㰷', '㷷', '㹀', '㺆', '㺭', '㾅', '㾳', '䂣', '䄍', '䆅', '䈘', '䋾', '䏑', '䔂', '䔝', '䕢', '䖪', '䗪', '䗹', '䘣', '䙻', '䛋', '䠖', '䦻', '䧳', '䨏', '䩾', '䭣', '䰞', '䰵', '䲿', '䳄', '䵭']"
소,186,"['佋', '俏', '傃', '关', '卲', '召', '咲', '啸', '喿', '嗉', '嘨', '嘯', '囌', '埽', '塐', '塑', '娋', '嫊', '宵', '小', '少', '尕', '巢', '巣', '巶', '弰', '彇', '愫', '愬', '慅', '所', '扫', '捎', '掃', '掻', '搔', '旓', '昭', '柖', '梳', '榡', '樔', '櫯', '櫹', '歗', '毜', '氉', '沼', '泝', '消', '溞', '溯', '溸', '漅', '潇', '潲', '瀟', '炤', '烧', '焇', '焼', '熽', '燒', '牊', '玿', '琑', '璅', '甦', '疎', '疏', '痟', '瘙', '矂', '稣', '穌', '窼', '笑', '笤', '筱', '筲', '筿', '箫', '箾', '篠', '簘', '簫', '素', '紹', '綀', '綤', '縤', '繅', '绍', '缫', '翛', '膆', '艄', '艘', '苏', '莦', '萧', '萷', '蔬', '蕭', '蘇', '蛸', '螦', '蟏', '蟰', '蠨', '袑', '訴', '謏', '诉', '踃', '踈', '輎', '逍', '遡', '邵', '鄛', '酥', '銷', '销', '霄', '韶', '颵', '颾', '騒', '騷', '骚', '髾', '魈', '鮹', '鯂', '鯵', '鰠', '鰺', '鱢', '鲹', '鳋', '齭', '㑿', '㔅', '㕖', '㗛', '㙌', '㢝', '㥰', '㧧', '㨞', '㪢', '㪽', '㫹', '㮴', '㲈', '㲖', '㲧', '㲵', '㴅', '㴑', '㶮', '㸛', '㸴', '㿋', '䈃', '䈰', '䊥', '䏴', '䑹', '䒕', '䒚', '䔠', '䔥', '䔫', '䕅', '䘘', '䙼', '䛾', '䜹', '䝪', '䟽', '䨭', '䬰', '䲆', '䴛']"
오,174,"['乄', '乌', '五', '仵', '伍', '俉', '俣', '傲', '午', '厫', '吳', '吴', '吾', '呉', '呜', '唔', '啎', '嗚', '嗷', '嗸', '噁', '噢', '圫', '圬', '坞', '埡', '塢', '墺', '奡', '奥', '奧', '娛', '娪', '娯', '娱', '媪', '嫯', '寤', '岙', '嵨', '嶅', '嶴', '廒', '弙', '忢', '忤', '悞', '悟', '悮', '慠', '懊', '扷', '捂', '摀', '摮', '擙', '敖', '旿', '晤', '杇', '梧', '歍', '汙', '汚', '污', '汻', '洖', '洿', '浯', '溩', '滶', '澚', '澳', '烏', '焐', '熓', '熬', '爊', '牾', '獒', '獓', '玝', '珸', '瑦', '璈', '痦', '磝', '祦', '窏', '窹', '筽', '繺', '聱', '肟', '脵', '茣', '蔜', '蘁', '蜈', '螐', '螯', '袄', '襖', '誤', '謷', '謸', '误', '趶', '迃', '迕', '逜', '遨', '遻', '郚', '鄔', '鋘', '鎢', '鏊', '鏕', '鏖', '鐭', '钨', '镺', '隖', '隞', '隩', '驁', '骜', '鰞', '鰲', '鳌', '鴮', '鷔', '鼇', '鼯', '㐅', '㑨', '㜜', '㜩', '㟼', '㠂', '㠗', '㢪', '㤇', '㥿', '㩠', '㬳', '㮧', '㱬', '㹳', '㻍', '㾲', '㿰', '䃖', '䎸', '䐿', '䓊', '䖚', '䛩', '䜑', '䜒', '䞛', '䡧', '䥝', '䦋', '䦜', '䫓', '䫨', '䮏', '䮯', '䯠', '䴈', '䴠', '䵅']"
장,170,"['丈', '丬', '仉', '仗', '仧', '傽', '兏', '匞', '匠', '匨', '场', '場', '塟', '塲', '墇', '墏', '墙', '墻', '壮', '壯', '壵', '奖', '奘', '奨', '奬', '妆', '妝', '娤', '嫜', '嫱', '嬙', '将', '將', '嶂', '嶈', '帐', '帳', '幛', '幥', '庄', '廧', '弉', '张', '張', '慞', '戕', '扙', '掌', '摪', '斨', '暲', '杖', '桨', '桩', '梉', '槳', '樁', '樟', '樯', '檣', '欌', '浆', '漳', '漿', '焋', '爿', '牂', '牄', '牆', '獎', '獐', '璋', '瓺', '痮', '瘬', '瘴', '瞕', '礃', '章', '粀', '粧', '粻', '糚', '罉', '羘', '肠', '脏', '腸', '膓', '臓', '臟', '臧', '艢', '苌', '荘', '莊', '萇', '葬', '蒋', '蔁', '蔣', '蔵', '蔷', '薔', '藏', '蘠', '螀', '螿', '蟑', '装', '裝', '賍', '賘', '賬', '贓', '贜', '账', '赃', '蹡', '躼', '遧', '鄣', '酱', '醤', '醬', '銺', '鏘', '鏱', '鐣', '鑶', '锵', '長', '镸', '长', '障', '鞝', '餦', '駔', '騿', '驵', '髒', '鱂', '鱆', '鳉', '麞', '㘯', '㙊', '㙣', '㛇', '㢓', '㢡', '㮜', '㯍', '㵴', '㶓', '㼻', '㽴', '㽵', '䉃', '䊋', '䊢', '䍧', '䍭', '䒂', '䗅', '䛫', '䞪', '䠆', '䯴', '䵁']"
요,170,"['么', '仸', '侥', '偠', '傜', '僥', '凹', '吆', '喓', '嗂', '坳', '垇', '垚', '垰', '堯', '墝', '夭', '妖', '姚', '娆', '婹', '媱', '嫑', '嬈', '宎', '寥', '尧', '尭', '岆', '峣', '崾', '嶢', '嶤', '幺', '徭', '徺', '徼', '愮', '憿', '抝', '拗', '挠', '揺', '搖', '摇', '撓', '擾', '暚', '曜', '枖', '柪', '柼', '桡', '梎', '楆', '榚', '榣', '橈', '殀', '浇', '溔', '澆', '烑', '熎', '燿', '狕', '猺', '珧', '瑤', '瑶', '矅', '磘', '祅', '穾', '窅', '窈', '窑', '窔', '窯', '窰', '筄', '繇', '繞', '绕', '耀', '腰', '舀', '艞', '芺', '苭', '荛', '葽', '蓔', '蕘', '蘨', '蛲', '蟯', '袎', '襓', '要', '覞', '訞', '詏', '謠', '謡', '讑', '谣', '軪', '輋', '遙', '遥', '遶', '邀', '鎐', '闄', '隢', '靿', '颻', '飖', '餆', '饒', '饶', '騕', '鰩', '鳐', '鴁', '鴢', '鷂', '鷕', '鹞', '㑃', '㑱', '㑸', '㑾', '㕭', '㘭', '㙘', '㝔', '㞁', '㟱', '㧒', '㨱', '㫏', '㫐', '㴭', '㹓', '㹛', '㿢', '䁏', '䁘', '䄏', '䆗', '䆙', '䆞', '䌁', '䌊', '䌛', '䍃', '䔄', '䖴', '䙅', '䚺', '䚻', '䠛', '䢣', '䫜', '䬙', '䯚', '䳩', '䶧']"
우,167,"['于', '亏', '亴', '优', '佑', '俁', '偊', '偶', '優', '又', '友', '右', '叹', '吁', '吘', '噳', '嚘', '圩', '堣', '塸', '媀', '宇', '寓', '尤', '峟', '嵎', '庽', '忧', '怄', '怣', '愚', '慪', '憂', '懮', '扜', '扝', '扰', '挧', '旴', '杅', '桙', '楀', '櫌', '櫙', '歶', '汼', '沋', '湡', '澞', '瀀', '牛', '牜', '犹', '獶', '玗', '瑀', '疣', '盂', '盓', '盱', '祐', '祤', '禑', '禹', '穻', '竽', '紆', '纋', '纡', '羽', '翢', '耦', '耰', '肬', '腢', '芋', '芌', '苃', '荢', '萭', '蕅', '藕', '虞', '虶', '衧', '訏', '訦', '訧', '謣', '踽', '迂', '遇', '邘', '邮', '郵', '鄅', '鄾', '酑', '釪', '鍝', '鏂', '陓', '隅', '雨', '雩', '駀', '骬', '髃', '魷', '鯃', '鱿', '鸆', '麀', '麌', '齲', '齵', '龋', '㒁', '㒖', '㕛', '㕱', '㘾', '㙑', '㙖', '㚥', '㚭', '㝢', '㝼', '㡰', '㤑', '㥑', '㥥', '㦙', '㪀', '㬂', '㱊', '㲾', '㳓', '㷒', '㺮', '㻦', '㼴', '䁱', '䄨', '䆰', '䉱', '䊸', '䋅', '䌂', '䌔', '䍂', '䒜', '䚤', '䟳', '䢓', '䣁', '䣿', '䥳', '䦀', '䦸', '䦾', '䨒', '䨕', '䨞', '䩒', '䩽', '䴁']"
교,166,"['丂', '乔', '交', '佼', '侨', '僑', '儌', '咬', '啋', '啮', '喬', '嘂', '嘄', '嘐', '嘦', '嘺', '噛', '噭', '嚙', '墽', '姣', '娇', '嬌', '嬓', '孂', '屩', '屫', '峤', '峧', '嵺', '嶠', '巧', '恔', '憍', '挍', '挢', '搅', '撟', '撹', '撽', '攪', '敎', '教', '敫', '敽', '敿', '晈', '暞', '曒', '校', '桥', '榷', '槗', '橋', '滘', '漖', '灚', '烄', '燆', '犞', '狡', '獟', '珓', '璬', '皎', '皦', '矫', '矯', '硗', '硚', '磽', '礄', '礉', '穚', '窌', '窖', '簥', '絞', '繑', '纐', '绞', '翘', '翹', '膠', '臫', '茭', '荍', '荞', '蕎', '虠', '蛟', '蟂', '蟜', '譑', '譥', '賋', '趫', '趬', '跤', '跷', '踍', '蹺', '蹻', '躈', '較', '轇', '轎', '轿', '较', '邬', '郊', '郻', '鄡', '鄥', '鉸', '鐈', '铰', '鞒', '鞽', '頝', '餃', '饺', '驕', '骄', '骹', '髜', '鮫', '鱎', '鲛', '鴵', '鵁', '鷍', '鷮', '齩', '㚁', '㚣', '㚽', '㝯', '㠐', '㢗', '㤍', '㤭', '㬵', '㰾', '㳢', '㶀', '㺒', '㽱', '㽲', '䀉', '䀊', '䂪', '䂭', '䃝', '䍊', '䎗', '䘨', '䚩', '䡈', '䢒', '䢪', '䥞', '䮦', '䱁', '䲾', '䴔']"
지,166,"['之', '俧', '倁', '凪', '劧', '厎', '只', '吱', '咫', '哋', '地', '址', '坁', '坔', '坘', '坻', '埊', '墀', '墬', '娡', '岻', '嶳', '帋', '彽', '志', '忯', '恉', '扺', '抧', '持', '指', '挚', '搘', '摯', '支', '旨', '智', '杫', '枝', '枳', '栺', '梽', '椥', '榰', '止', '池', '汥', '汦', '沚', '泜', '洔', '淽', '渍', '漬', '潪', '疻', '痣', '知', '砋', '砥', '祉', '祗', '祬', '秓', '秖', '秪', '竾', '筂', '筫', '箈', '篪', '紙', '綕', '纸', '肢', '胑', '胝', '脂', '至', '舐', '舓', '芝', '芷', '蚳', '蜘', '衼', '覟', '觗', '訨', '誌', '謘', '貾', '贄', '贽', '赿', '趾', '踟', '躓', '軹', '輊', '轵', '轾', '迟', '遅', '遟', '遲', '酯', '鋕', '阯', '馶', '驇', '鮨', '鳷', '鴲', '鷙', '鸷', '鼅', '㕄', '㞢', '㞨', '㞴', '㡶', '㢟', '㨁', '㩼', '㫑', '㫖', '㯄', '㱴', '㲍', '㲛', '㴯', '㸟', '㽧', '㽻', '䂡', '䄊', '䅩', '䇛', '䏯', '䑛', '䓋', '䓌', '䓜', '䓡', '䓩', '䘭', '䙙', '䜄', '䝷', '䞇', '䟖', '䟡', '䠦', '䡹', '䣽', '䤠', '䥍', '䧴', '䪧', '䱈', '䲀', '䲬', '䳅', '䵹', '䶵']"
선,165,"['仙', '傓', '僊', '僎', '僐', '僲', '先', '善', '塇', '墠', '墡', '奾', '婵', '嫙', '嫸', '嬋', '嬗', '宣', '尟', '尠', '屳', '廯', '愃', '扇', '揎', '搧', '敾', '旋', '暶', '檈', '歚', '毨', '氙', '渲', '漩', '灗', '灷', '烍', '煽', '熯', '狝', '獮', '珗', '琁', '瑄', '璇', '璿', '癣', '癬', '碹', '磰', '禅', '禒', '禪', '秈', '筅', '箲', '籼', '絤', '綫', '線', '縇', '縼', '繏', '繕', '线', '缐', '缮', '羨', '腺', '膳', '舩', '船', '苮', '蔙', '藓', '蘚', '蜁', '蝉', '蟬', '蟮', '蟺', '褼', '襈', '詵', '謆', '譔', '譱', '诜', '赻', '跣', '跴', '跹', '蹮', '躚', '軐', '选', '選', '鄯', '酰', '銑', '鍌', '鍹', '鏇', '鐥', '铣', '镟', '颴', '饍', '騸', '骟', '鮮', '鯅', '鰚', '鱓', '鱔', '鱻', '鲜', '鳝', '㒨', '㔯', '㔵', '㘣', '㧥', '㩊', '㪇', '㪨', '㭠', '㯀', '㲔', '㳬', '㵛', '㵪', '㶍', '㷽', '㺼', '㾌', '㿅', '䁢', '䁣', '䃠', '䄠', '䄳', '䄽', '䆄', '䉳', '䍻', '䗠', '䘰', '䙋', '䙲', '䙴', '䚚', '䠣', '䡪', '䢭', '䢾', '䤼', '䥧', '䦅', '䨘', '䱇', '䱧', '䲂', '䳦']"
